id,title,city,property,area(m²),price(TND),longitude,latitude,link
998,Terrain agricole de 8416m² Route Teniour Sfax,Route Teniour à       Sfax Ville      ,Terrain,8416,505 000,10.28607,36.763943,https://www.mubawab.tn/fr/a/7641158/terrain-agricole-de-8416m%C2%B2-route-teniour-sfax
999,Un terrain agricole à vendre à Kalaa Kabira,Kalâa Kebira      ,Terrain,10400,180 000,10.54372,35.87392,https://www.mubawab.tn/fr/a/7652902/un-terrain-agricole-%C3%A0-vendre-%C3%A0-kalaa-kabira
1000,Terrain à vendre à Bohssina,Bouhssina à       Sousse Ville      ,Terrain,656,656 000,10.6339,35.8273,https://www.mubawab.tn/fr/a/7478304/terrain-%C3%A0-vendre-%C3%A0-bohssina
1001,Un terrain agricole à vendre à Kalaa Kabira,Kalâa Kebira      ,Terrain,26000,420 000,10.54372,35.87392,https://www.mubawab.tn/fr/a/7652909/un-terrain-agricole-%C3%A0-vendre-%C3%A0-kalaa-kabira
1002,Terrain habitation ind. En vente,La Soukra à       La Soukra      ,Terrain,4998,10 000 000,10.27417,36.88833,https://www.mubawab.tn/fr/a/7922054/terrain-habitation-ind-en-vente
1003,Un terrain viabilisé à cité diamant Mrezga,Hammamet Nord à       Hammamet      ,Terrain,300,270 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7794430/un-terrain-viabilis%C3%A9-%C3%A0-cit%C3%A9-diamant-mrezga
1004,Terrain à vendre à kalaa sghira,Kalâa Sghira      ,Terrain,1261,300 000,10.5545,35.83238,https://www.mubawab.tn/fr/a/7921702/terrain-%C3%A0-vendre-%C3%A0-kalaa-sghira
1005,Terrain constructible de 568 m2 aux Jardins de Carthage,Le Kram      ,Terrain,586,1 500 000,10.316667,36.833333,https://www.mubawab.tn/fr/a/7921656/terrain-constructible-de-568-m2-aux-jardins-de-carthage
1006,Terrain de 120m² à Hammamet,Hammamet à       Hammamet      ,Terrain,120,144 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7895602/terrain-de-120m%C2%B2-%C3%A0-hammamet
1007,Terrain à la vente à Birine. Surface totale 1000 m²,Birine à       Sidi Hassine      ,Terrain,1000,35 000,10.0778332,36.8311981,https://www.mubawab.tn/fr/a/7921544/terrain-%C3%A0-la-vente-%C3%A0-birine-surface-totale-1000-m%C2%B2
1008,Bonne Affaire,Soliman      ,Terrain,456,165 000,10.483333,36.7,https://www.mubawab.tn/fr/a/7917096/bonne-affaire
1009,Terrain à vendre à Gammarth forêt,Gammarth à       La Marsa      ,Terrain,916,1 465 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7683068/terrain-%C3%A0-vendre-%C3%A0-gammarth-for%C3%AAt
1010,Vente terrain constructible à Mutuelleville,Mutuelle Ville à       El Menzah      ,Terrain,761,1 500 000,10.173840741095313,36.83497348855981,https://www.mubawab.tn/fr/a/7800674/vente-terrain-constructible-%C3%A0-mutuelleville
1011,Terrain A Vendre A Riadh andalos,Riadh al Andalous à       Ariana Ville      ,Terrain,786,589 500,10.19556,36.8625,https://www.mubawab.tn/fr/a/7761554/terrain-a-vendre-a-riadh-andalos
1012,Vente / terrain / sidi thabet,Sidi Thabet à       Sidi Thabet      ,Terrain,222,100 000,10.2243965,36.8240829,https://www.mubawab.tn/fr/a/7877837/vente-terrain-sidi-thabet
1013,Vente Terrain Salvatore,Hammamet Nord à       Hammamet      ,Terrain,208,250 640,10.61457,36.40108,https://www.mubawab.tn/fr/a/7920961/vente-terrain-salvatore
1014,Vente terrain à melita bord de route,Midoune à       Midoun      ,Terrain,4722,160 000,10.788343965463211,33.88844123954398,https://www.mubawab.tn/fr/a/7920063/vente-terrain-%C3%A0-melita-bord-de-route
1015,Vente / terrain / sidi thabet,Sidi Thabet à       Sidi Thabet      ,Terrain,260,117 000,10.2243965,36.8240829,https://www.mubawab.tn/fr/a/7877505/vente-terrain-sidi-thabet
1016,Terrain habitation collective en vente,Ksar Hellal      ,Terrain,302,135 000,10.9,35.65,https://www.mubawab.tn/fr/a/7920544/terrain-habitation-collective-en-vente
1017,Terrain habitation ind. En vente,Cité Du Stade à       La Marsa      ,Terrain,872,1 350 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7920539/terrain-habitation-ind-en-vente
1018,Terrain habitation ind. En vente,Bouhssina à       Sousse Ville      ,Terrain,512,384 000,10.5967322,35.8212925,https://www.mubawab.tn/fr/a/7920512/terrain-habitation-ind-en-vente
1019,Terrain habitation collective en vente,Ksar Hellal      ,Terrain,634,440 000,10.9,35.65,https://www.mubawab.tn/fr/a/7899442/terrain-habitation-collective-en-vente
1020,Terrain habitation ind. En vente,Monastir Ville      ,Terrain,198,315 000,10.8225,35.7678,https://www.mubawab.tn/fr/a/7920481/terrain-habitation-ind-en-vente
1021,Terrain habitation ind. En vente,Sfax Sud      ,Terrain,769,370 000,10.699911,34.668653,https://www.mubawab.tn/fr/a/7870747/terrain-habitation-ind-en-vente
1022,Terrain habitation ind. En vente,Skanes à       Monastir Ville      ,Terrain,221,287 300,10.833333,35.783333,https://www.mubawab.tn/fr/a/7851796/terrain-habitation-ind-en-vente
1023,Terrain industriel en vente,Ksar Hellal      ,Terrain,1156,448 000,10.9,35.65,https://www.mubawab.tn/fr/a/7854040/terrain-industriel-en-vente
1024,Terrain dans la zone touristique de nabeul,Nabeul à       Nabeul      ,Terrain,300,700 000,10.73505,36.45056,https://www.mubawab.tn/fr/a/7913623/terrain-dans-la-zone-touristique-de-nabeul
1025,A vendre 500m² à Beni wael Hammamet,Hammamet à       Hammamet      ,Terrain,500,50 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7863313/a-vendre-500m%C2%B2-%C3%A0-beni-wael-hammamet
1026,Un terrain de 10 hectares à vendre à sidi bou ali,Sidi Bou Ali Sousse      ,Terrain,10000,700 000,10.4673,35.9548,https://www.mubawab.tn/fr/a/7370291/un-terrain-de-10-hectares-%C3%A0-vendre-%C3%A0-sidi-bou-ali
1027,Excusivité. TERRAIN à vendre 500 M²,Hammam Chatt à       Hammam Chatt      ,Terrain,507,560 000,9.97244,36.0683,https://www.mubawab.tn/fr/a/7919251/excusivit%C3%A9-terrain-%C3%A0-vendre-500-m%C2%B2
1028,Des terrains a vendre a kelibia,Kélibia      ,Terrain,100000,120 000,11.0918,36.8493,https://www.mubawab.tn/fr/a/7920074/des-terrains-a-vendre-a-kelibia
1029,A vendre terrain nu à Borj cedria,Soliman      ,Terrain,247,172 000,10.483333,36.7,https://www.mubawab.tn/fr/a/7919502/a-vendre-terrain-nu-%C3%A0-borj-cedria
1030,Terrain Promoteur Aurella à Vendre à La Marsa,La Marsa à       La Marsa      ,Terrain,550,2 200 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7920002/terrain-promoteur-aurella-%C3%A0-vendre-%C3%A0-la-marsa
1031,Terrain en vente en face de Yasmine Hammamet. Surface de 1046 m²,Yasmine Hammamet à       Hammamet      ,Terrain,1046,470 000,10.532922274426802,36.374024619037215,https://www.mubawab.tn/fr/a/7890525/terrain-en-vente-en-face-de-yasmine-hammamet-surface-de-1046-m%C2%B2
1032,A Vendre Terrain à Route Bechateur,Bechateur à       Bizerte Nord      ,Terrain,320,95 000,9.741096,37.305925,https://www.mubawab.tn/fr/a/7919888/a-vendre-terrain-%C3%A0-route-bechateur
1033,A Vendre Terrain à Cité El Waha,Bizerte Nord      ,Terrain,228,80 000,9.8708,37.272,https://www.mubawab.tn/fr/a/7919887/a-vendre-terrain-%C3%A0-cit%C3%A9-el-waha
1034,Terrain de Villa Allan à Vendre à Borj Touil,Ariana à       Ariana Ville      ,Terrain,333,117 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7919865/terrain-de-villa-allan-%C3%A0-vendre-%C3%A0-borj-touil
1035,Terrain Promoteur Tomas à Vendre à Raoued Plage,Raoued à       Raoued      ,Terrain,2100,1 785 000,10.191389,36.954444,https://www.mubawab.tn/fr/a/7919866/terrain-promoteur-tomas-%C3%A0-vendre-%C3%A0-raoued-plage
1036,Terrain à acheter à Sfax Ouest. Superficie 548 m².,Sfax Ouest à       Sfax Ouest      ,Terrain,548,150 000,10.726696,34.734969,https://www.mubawab.tn/fr/a/7919861/terrain-%C3%A0-acheter-%C3%A0-sfax-ouest-superficie-548-m%C2%B2-
1037,Vente terrain à Birine. Surface de 150 m².,Birine à       Sidi Hassine      ,Terrain,150,18 750,,,https://www.mubawab.tn/fr/a/7919853/vente-terrain-%C3%A0-birine-surface-de-150-m%C2%B2-
1038,Terrain AFH 560 m2 aux jardins de Carthage,Les Jardins de Carthage à       Le Kram      ,Terrain,560,1 490 000,10.316667,36.833333,https://www.mubawab.tn/fr/a/7893837/terrain-afh-560-m2-aux-jardins-de-carthage
1039,Terrain de promotion 1445m² à la soukra,La Soukra à       La Soukra      ,Terrain,1445,1 590 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7806668/terrain-de-promotion-1445m%C2%B2-%C3%A0-la-soukra
1040,A vendre terrain nu 1405 m² titré à Hammam Chatt,Hammam Chatt à       Hammam Chatt      ,Terrain,1405,1 264 500,9.97244,36.0683,https://www.mubawab.tn/fr/a/7710173/a-vendre-terrain-nu-1405-m%C2%B2-titr%C3%A9-%C3%A0-hammam-chatt
1041,"Vente jardin menzah2 terrain 927m² façade 37,5m",Les Jardins d'El Menzah 2 à       Ariana Ville      ,Terrain,927,1 080 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7912736/vente-jardin-menzah2-terrain-927m%C2%B2-fa%C3%A7ade-37-5m
1042,A vendre Terrain 3444m² à Hammamet Nord,Hammamet Nord à       Hammamet      ,Terrain,3444,3 444 000,10.62823224176595,36.40093715854708,https://www.mubawab.tn/fr/a/7919422/a-vendre-terrain-3444m%C2%B2-%C3%A0-hammamet-nord
1043,Terrain Hammam Lif à vendre avec étude de projet,Hammam Lif à       Hammam Lif      ,Terrain,904,2 200 000,10.3277,36.7311,https://www.mubawab.tn/fr/a/7751285/terrain-hammam-lif-%C3%A0-vendre-avec-%C3%A9tude-de-projet
1044,Terrain Villa Amaya à Vendre à La Marsa,La Marsa à       La Marsa      ,Terrain,620,1 054 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7919139/terrain-villa-amaya-%C3%A0-vendre-%C3%A0-la-marsa
1045,A Vendre Terrain à La Corniche Bizerte,Bizerte à       Bizerte Nord      ,Terrain,394,350 000,9.7506777,37.1303,https://www.mubawab.tn/fr/a/7919092/a-vendre-terrain-%C3%A0-la-corniche-bizerte
1046,A Vendre Terrain Pied Dans L'eau à Dar El Jana Bizerte,Bizerte à       Bizerte Nord      ,Terrain,1000,200 000,9.7506777,37.1303,https://www.mubawab.tn/fr/a/7919091/a-vendre-terrain-pied-dans-l-eau-%C3%A0-dar-el-jana-bizerte
1047,Terrain Villa Vintimille à Vendre à Rades,Rades Meliane à       Rades      ,Terrain,327,260 000,10.2736,36.7609,https://www.mubawab.tn/fr/a/7919071/terrain-villa-vintimille-%C3%A0-vendre-%C3%A0-rades
1048,Terrain a vendre,Menzel Temime      ,Terrain,4000,420 000,10.96080417571692,36.70905872753529,https://www.mubawab.tn/fr/a/7918906/terrain-a-vendre
1049,Terrain route Menzel Chaker à vendre,Route Manzel Chaker à       Sfax Ville      ,Terrain,2000,800 000,10.28607,36.763943,https://www.mubawab.tn/fr/a/7917884/terrain-route-menzel-chaker-%C3%A0-vendre
1050,Av 2000m sur la route hammamet zaghouan,Hammamet Sud à       Hammamet      ,Terrain,2000,120 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7882042/av-2000m-sur-la-route-hammamet-zaghouan
1051,Terrain Villa Ricalcata à Vendre à Ennasr,Cité Ennasr 1 à       Ariana Ville      ,Terrain,400,600 000,10.19556,36.8625,https://www.mubawab.tn/fr/a/7918512/terrain-villa-ricalcata-%C3%A0-vendre-%C3%A0-ennasr
1052,Av 500m sur la route de hammamet sud,Hammamet Sud à       Hammamet      ,Terrain,500,125 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7889661/av-500m-sur-la-route-de-hammamet-sud
1053,S3 moderne à Khzema EST avec une vue dégagée,Khezama à       Sousse Jaouhara      ,Terrain,162,560 000,10.622471,35.832439,https://www.mubawab.tn/fr/a/7817856/s3-moderne-%C3%A0-khzema-est-avec-une-vue-d%C3%A9gag%C3%A9e
1054,Terrain isolé R3 à Khzema EST,Avenue Khezama      ,Terrain,448,680 000,10.618753,35.844,https://www.mubawab.tn/fr/a/7754121/terrain-isol%C3%A9-r3-%C3%A0-khzema-est
1055,A vendre terrain à Dar Aalouche,Kélibia      ,Terrain,300,75 000,11.0918,36.8493,https://www.mubawab.tn/fr/a/7742603/a-vendre-terrain-%C3%A0-dar-aalouche
1056,Terrain Promoteur Moumina à Vendre à Rades,Radès à       Rades      ,Terrain,314,650 000,10.2736,36.7609,https://www.mubawab.tn/fr/a/7918370/terrain-promoteur-moumina-%C3%A0-vendre-%C3%A0-rades
1057,"Terrain 778m² à vendre situer à Sfax, El Ain km 3",El Ain      ,Terrain,778,320 000,10.80015,34.79244,https://www.mubawab.tn/fr/a/7917813/terrain-778m%C2%B2-%C3%A0-vendre-situer-%C3%A0-sfax-el-ain-km-3
1058,A vendre terrain 366m2 à AFH Bohssina Nord,Bouhssina à       Sousse Ville      ,Terrain,366,274 500,10.6339,35.8273,https://www.mubawab.tn/fr/a/7917627/a-vendre-terrain-366m2-%C3%A0-afh-bohssina-nord
1059,Vente Terrain Tania,Hammamet Sud à       Hammamet      ,Terrain,1090,231 080,10.61457,36.40108,https://www.mubawab.tn/fr/a/7844401/vente-terrain-tania
1060,Terrain Tiktak à Vendre à Morneg,Mornag à       Mornag      ,Terrain,15000,470 000,10.29964,36.68902,https://www.mubawab.tn/fr/a/7917229/terrain-tiktak-%C3%A0-vendre-%C3%A0-morneg
1061,A vendre errain 961m² R4 à Mrezga Nabeul,Hammamet à       Hammamet      ,Terrain,961,530 000,10.67745,36.432362,https://www.mubawab.tn/fr/a/7816040/a-vendre-errain-961m%C2%B2-r4-%C3%A0-mrezga-nabeul
1062,"A vendre terrain 300m² à Jinene Benikhiar, Nabeul",Beni Khiar à       Beni Khiar      ,Terrain,300,285 000,10.779171294888998,36.455448405788,https://www.mubawab.tn/fr/a/7874213/a-vendre-terrain-300m%C2%B2-%C3%A0-jinene-benikhiar-nabeul
1063,"A vendre 2,5 hectares à Ksar Saad Korba",Korba      ,Terrain,25000,750 000,10.899913714599613,36.63698094868044,https://www.mubawab.tn/fr/a/7868933/a-vendre-2-5-hectares-%C3%A0-ksar-saad-korba
1064,"A vendre terrain 2377m² à Sidi Mahersi, Nabeul",Sidi El Mahrsi à       Nabeul      ,Terrain,2377,1 600 000,10.700082980796994,36.440221260779616,https://www.mubawab.tn/fr/a/7837575/a-vendre-terrain-2377m%C2%B2-%C3%A0-sidi-mahersi-nabeul
1065,"A vendre terrain 423m² à Sidi Mahersi, Nabeul",Sidi El Mahrsi à       Nabeul      ,Terrain,423,400 000,10.703458810020607,36.441815782741045,https://www.mubawab.tn/fr/a/7839274/a-vendre-terrain-423m%C2%B2-%C3%A0-sidi-mahersi-nabeul
1066,A vendre Terrain 2661m² à Mrezga Hammamet Nord,Hammamet à       Hammamet      ,Terrain,2661,985 000,10.670121,36.434074,https://www.mubawab.tn/fr/a/7806052/a-vendre-terrain-2661m%C2%B2-%C3%A0-mrezga-hammamet-nord
1067,A vendre terrain 300m² prés d'hôpital de Nabeul,Nabeul à       Nabeul      ,Terrain,300,270 000,10.672644349350493,36.43872513213367,https://www.mubawab.tn/fr/a/7841307/a-vendre-terrain-300m%C2%B2-pr%C3%A9s-d-h%C3%B4pital-de-nabeul
1068,A vendre des lots constructible à Sidi Mahersi,Sidi El Mahrsi à       Nabeul      ,Terrain,297,356 000,10.707670698967034,36.442327757172656,https://www.mubawab.tn/fr/a/7849837/a-vendre-des-lots-constructible-%C3%A0-sidi-mahersi
1069,A vendre terrain 1274m² pied dans l'eau à kélibia,Kélibia      ,Terrain,1274,2 300 000,11.117662411759767,36.83522434742542,https://www.mubawab.tn/fr/a/7528155/a-vendre-terrain-1274m%C2%B2-pied-dans-l-eau-%C3%A0-k%C3%A9libia
1070,"A vendre terrain 2200m² vue mer à Dharoufa, Nabeul",El Maamoura      ,Terrain,2200,300 000,10.809640435305498,36.488185606071205,https://www.mubawab.tn/fr/a/7689735/a-vendre-terrain-2200m%C2%B2-vue-mer-%C3%A0-dharoufa-nabeul
1071,A vendre Terrain d'angle 350m² à Hammamet Nord,Hammamet Nord à       Hammamet      ,Terrain,350,560 000,10.661663,36.41806,https://www.mubawab.tn/fr/a/7734926/a-vendre-terrain-d-angle-350m%C2%B2-%C3%A0-hammamet-nord
1072,A vendre champ oliviers chouarya mahdia,Bou Merdes      ,Terrain,80000,700 000,10.7299779,35.3581191,https://www.mubawab.tn/fr/a/7917180/a-vendre-champ-oliviers-chouarya-mahdia
1073,Terrain Promoteur Habu à Vendre à Riadh Andalous,Riadh al Andalous à       Ariana Ville      ,Terrain,3525,2 467 500,10.19556,36.8625,https://www.mubawab.tn/fr/a/7917057/terrain-promoteur-habu-%C3%A0-vendre-%C3%A0-riadh-andalous
1074,Terrain Villa Greta à Vendre à Raoued Plage,Raoued à       Raoued      ,Terrain,213,180 000,10.191389,36.954444,https://www.mubawab.tn/fr/a/7916934/terrain-villa-greta-%C3%A0-vendre-%C3%A0-raoued-plage
1075,A Vendre Terrain à Bni Meslem,Bizerte à       Bizerte Nord      ,Terrain,2466,210 000,9.7506777,37.1303,https://www.mubawab.tn/fr/a/7916889/a-vendre-terrain-%C3%A0-bni-meslem
1076,Terrain habitation ind. En vente,El Manar 1 à       El Menzah      ,Terrain,385,450 000,10.1384603,36.8331947,https://www.mubawab.tn/fr/a/7872912/terrain-habitation-ind-en-vente
1077,Terrain à vendre. Surface de 200 m².,El Haouaria      ,Terrain,200,70 000,11.02507279803639,37.0553715263112,https://www.mubawab.tn/fr/a/7916768/terrain-%C3%A0-vendre-surface-de-200-m%C2%B2-
1078,"A vendre Terrain Isolé de 395m² à AFH, mrezga",Hammamet Nord à       Hammamet      ,Terrain,395,474 000,10.674136497802737,36.43036593759894,https://www.mubawab.tn/fr/a/7916564/a-vendre-terrain-isol%C3%A9-de-395m%C2%B2-%C3%A0-afh-mrezga
1079,A vendre terrain 372m2 à AFH Bohssina Nord,Bouhssina à       Sousse Ville      ,Terrain,372,260 000,10.6339,35.8273,https://www.mubawab.tn/fr/a/7916491/a-vendre-terrain-372m2-%C3%A0-afh-bohssina-nord
1080,A vendre terrain 400m2 à AFH bohssina Nord,Bouhssina à       Sousse Ville      ,Terrain,400,320 000,10.6339,35.8273,https://www.mubawab.tn/fr/a/7916456/a-vendre-terrain-400m2-%C3%A0-afh-bohssina-nord
1081,"Un terrain de 200m², Sidi Dhrif",Sidi Bousaid à       Carthage      ,Terrain,200,1 500 000,10.3258,36.8566,https://www.mubawab.tn/fr/a/7916428/un-terrain-de-200m%C2%B2-sidi-dhrif
1082,Terrain 812 m² à Ennahli,Riadh al Andalous à       Ariana Ville      ,Terrain,812,420 000,10.131169510943954,36.88959403763435,https://www.mubawab.tn/fr/a/7844493/terrain-812-m%C2%B2-%C3%A0-ennahli
1083,"Terrain de 750m², première position, Beni khiar",Beni Khiar à       Beni Khiar      ,Terrain,750,862 500,-349.219147,36.453564,https://www.mubawab.tn/fr/a/7790006/terrain-de-750m%C2%B2-premi%C3%A8re-position-beni-khiar
1084,A VENDRE Terrain Prêt à Bâtir à Gammarth,Gammarth à       La Marsa      ,Terrain,619,1 700 000,10.325278,36.876389,https://www.mubawab.tn/fr/a/7916216/a-vendre-terrain-pr%C3%AAt-%C3%A0-b%C3%A2tir-%C3%A0-gammarth
1085,Terrain Jana à Vendre à La Soukra,La Soukra à       La Soukra      ,Terrain,611,275 000,10.25,36.883333,https://www.mubawab.tn/fr/a/7916201/terrain-jana-%C3%A0-vendre-%C3%A0-la-soukra
1086,A vendre un terrain à Mrezga,Hammamet à       Hammamet      ,Terrain,200,180 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7852173/a-vendre-un-terrain-%C3%A0-mrezga
1087,Terrain 600m2,El Menzah 1 à       El Menzah      ,Terrain,600,600 000,10.138897116817928,36.86178021936503,https://www.mubawab.tn/fr/a/7915975/terrain-600m2
1088,"Mornag, El Gonna, vente d'un Terrain Ag 14000 m2",El Gounna à       Mornag      ,Terrain,14000,300 000,10.29964,36.68902,https://www.mubawab.tn/fr/a/7883749/mornag-el-gonna-vente-d-un-terrain-ag-14000-m2
1089,Une villa inachevée à vendre,Hammamet Nord à       Hammamet      ,Terrain,1003,780 000,10.61457,36.40107999999999,https://www.mubawab.tn/fr/a/7807371/une-villa-inachev%C3%A9e-%C3%A0-vendre
1090,Vente terrain à jardin d'el menzah 1,Les Jardins d'El Menzah 1 à       Ariana Ville      ,Terrain,434,585 000,10.19556,36.86250000000001,https://www.mubawab.tn/fr/a/7867720/vente-terrain-%C3%A0-jardin-d-el-menzah-1
1091,Terrain Agricole Zitouna à Vendre à Slouguia,Testour      ,Terrain,3000,180 000,9.2973502,36.6749338,https://www.mubawab.tn/fr/a/7915624/terrain-agricole-zitouna-%C3%A0-vendre-%C3%A0-slouguia
1092,"Terrain agricole de 2664m² à Dharoufa, El maamoura",El Maamoura      ,Terrain,2664,210 000,10.816651153564454,36.47688206801607,https://www.mubawab.tn/fr/a/7826671/terrain-agricole-de-2664m%C2%B2-%C3%A0-dharoufa-el-maamoura
1093,Un terrain à vendre à Hammamet nord,Hammamet à       Hammamet      ,Terrain,1383,830 000,10.61457,36.40108,https://www.mubawab.tn/fr/a/7794440/un-terrain-%C3%A0-vendre-%C3%A0-hammamet-nord
1094,A vendre un terrain de 478 m² voc R6 à Lafayette,Hedi Chaker à       Tunis      ,Terrain,478,1 090 000,10.16596,36.81881,https://www.mubawab.tn/fr/a/7903836/a-vendre-un-terrain-de-478-m%C2%B2-voc-r6-%C3%A0-lafayette
1095,Opportunité à saisir à Hammamet direct propriétaire‼️ 70 DT/ m2 seulement ‼️,Hammamet Sud à       Hammamet      ,Terrain,1000,70 000,10.526855127598285,36.425530542185754,https://www.mubawab.tn/fr/a/7852260/opportunit%C3%A9-%C3%A0-saisir-%C3%A0-hammamet-direct-propri%C3%A9taire%E2%80%BC%EF%B8%8F-70-dt-m2-seulement-%E2%80%BC%EF%B8%8F
